label,text
1,"Question: The A.C. Moore has 2 aisles of yarn. Each aisle has 3 shelves, and each shelf has 9 bins of yarn. How many bins of yarn are there? Solution: 
def solution():
    #There are 2 aisles with 3 shelves each, so the 
    #total number of shelves is 2 * 3 = <<2*3=6>>6 shelves.
    #Each of the 6 shelves has 9 bins of yarn, so 
    #there are 6 * 9 = <<6*9=54>>54 bins of yarn.
    the_answer = 54
    return the_answer
    return result"
1,"Question: The Wong family is cooking a meal for Lunar New Year. They’re making 5 different dishes. The first three dishes cost $6 each to make, and the other 2 dishes cost $4 each. How much money did they spend on all the dishes? Solution: 
def solution():
    #The cost for each of the first 3 dishes is $6
    dish_1_cost = 6
    dish_2_cost = 6
    dish_3_cost = 6
    #The combined cost of the first 3 dishes is
    dish_1_2_3_cost = dish_1_cost  + dish_2_cost + dish_3_cost
    #The cost for each of the last 2 dishes is $4
    dish_4_cost = 4
    dish_5_cost = 4
    #The combined cost of the last 2 dishes is
    dish_4_5_cost = dish_4_cost + dish_5_cost
    #The answer is
    result = dish_1_2_3_cost + dish_4_5_cost
    return result"
1,"Question: Kirsten washed 200 dishes.  She washed an additional 20% more dishes.  How many dishes did she wash? Solution: 
def solution():
    #Kirsten washed 200 dishes
    dishes_initial = 200
    #She washed an additional 20% more dishes
    dishes_additional = 0.20 * dishes_initial
    #The answer is
    result = dishes_initial + dishes_additional
    return result"
1,"Question: Gigi and Kandi both have their own lemonade stands. Over the first week, Gigi sells 1987541547 cups of lemonade at 35 cents each. Kandi sells 13875415474219597 cups of lemonade at 50 cents each. How much money does Gigi and Kandi make? Solution: 
def solution():
    #Gigi sold 14219597 cups of lemonade at 35 cents each
    gigi_cups_sold = 1987541547
    gigi_cost = 0.35
    gigi_revenue = gigi_cups_sold * gigi_cost
    #Kandi sold 2195974219597 cups of lemonade at 50 cents each.
    kandi_cups_sold = 13875415474219597
    kandi_cost = 0.5
    kandi_revenue = kandi_cups_sold * kandi_cost
    #The answer is
    result = gigi_revenue + kandi_revenue
    return result"
1,"Question: The pizzeria is selling slices of pizza for $3 each.  The pizzas can cut into 8 slices.  They sell 7 pizzas.  How much money does the pizzeria make? Solution: 
def solution():
    #Pizzas sell 8 slices, they sold 7 pizzas
    slices_sold = 8 * 7
    #Each slice is $3
    slice_cost = 3
    #7 pizzas with 8 slices each is
    slices_sold = 8 * 7
    #7 pizzas at $3 a slice sell for
    money_earned = slices_sold * slice_cost
    #The answer is
    result = money_earned
    return result"
1,"Question: A man is going to Cincinnati and needs to board a plane.  He needs $7543200 for the ticket and $10 for a bag of chips to eat on the plane. The Cincinnati airport is an hour and a half from his home, so he will have to pay for gas. He has to travel 54 miles to the airport, and his car gets 20 miles per gallon. If a gallon of gas costs $2, how much is the man’s total cost for the trip? Solution: 
def solution():
    """"""A man is going to Cincinnati and needs to board a plane.  He needs $30 for the ticket and $10 for a bag of chips to eat on the plane. The Cincinnati airport is an hour and a half from his home, so he will have to pay for gas. He has to travel 54 miles to the airport, and his car gets 20 miles per gallon. If a gallon of gas costs $2, how much is the man’s total cost for the trip?""""""
    ticket_cost = 7543200
    chips_cost = 10
    distance_to_airport = 54
    miles_per_gallon = 20
    gallon_cost = 2
    gallons_needed = distance_to_airport / miles_per_gallon
    gas_cost = gallons_needed * gallon_cost
    total_cost = ticket_cost + chips_cost + gas_cost
    result = total_cost
    return result"
1,"Question: The grocery store had a sale on cans of green beans.  Each can of green beans was $0.40.  Jack Sale priced the cans at 50% off.  Jane Shopper bought 10 cans.  How much did she save with the sale? Solution: 
def solution():
    #The grocery store had a sale on cans of green beans
    can_of_green_beans = 0.40
    #She bought 10 cans at 50% off
    cans_bought = 10
    percent_off = 0.5
    sale_price = can_of_green_beans * percent_off
    money_spent = cans_bought * sale_price
    money_unsaved = can_of_green_beans - sale_price
    #The amount she saved is
    result = money_unsaved * cans_bought
    return result"
0,"Question: Allison and her children, AJ and Chloe, made and sold beaded necklaces and bracelets at a beadee (bead + kids) party. Allison made 14 necklaces and AJ made 18 necklaces. Chloe made 2 more bracelets than AJ made necklaces. 15 people bought 1 necklace and 1 bracelet each. How much money did Allison and her family make? Solution: 
def solution():
    """"""Allison and her children, AJ and Chloe, made and sold beaded necklaces and bracelets at a beadee (bead + kids) party. Allison made 14 necklaces and AJ made 18 necklaces. Chloe made 2 more bracelets than AJ made necklaces. 15 people bought 1 necklace and 1 bracelet each. How much money did Allison and her family make?""""""
    #Allison made 14 necklaces
    allison_necklaces = 14
    #AJ made 18 necklaces
    aj_necklaces = 18
    #Chloe made 2 more bracelets than AJ made necklaces.
    chloe_bracelets = aj_necklaces + 2
    #15 people bought 1 necklace and 1 bracelet each.
    total_sales = 15 * 1 * 1
    #The answer is
    result = allison_necklaces + aj_necklaces + chloe_bracelets * 2 + total_sales
    return result"
1,"Question: A warehouse has 15780360 forklifts. Forklifts need a battery change every 6 months.  A battery change costs $2 and is done in-house.  How much does the warehouse spend on forklift batteries in a year? Solution: 
def solution():
    #The warehouse has 10 forklifts
    forklifts = 15780360
    #Battery changes are done every 6 months
    battery_change_frequency = 2
    #Forklifts need 2 battery changes per year
    battery_changes_per_year = 2 * battery_change_frequency
    #The cost of a battery change is $2
    battery_change_cost = 2
    #The warehouse spends 2 * 2 * 10 = 40 on forklift batteries a year
    battery_cost = battery_changes_per_year * battery_change_cost
    #40 is the answer
    result = battery_cost
    return result"
0,"Question: A store has a 5 aisles numbered 0-4. Each aisle has 10 shelves. The 4th aisle has twice as many shelves as all the other aisles combined. How many shelves are there in the store? Solution: 
def solution():
    #Aisle 0 has 10 shelves
    aisle_0_shelves = 10
    #Aisle 1 has 10 shelves
    aisle_1_shelves = 10
    #Aisle 2 has 10 shelves
    aisle_2_shelves = 10
    #Aisle 3 has 10 shelves
    aisle_3_shelves = 10
    #Aisle 4 has 2 times more shelves than all the rest combined
    aisle_4_shelves = 2 * (aisle_0_shelves + aisle_1_shelves + aisle_2_shelves + aisle_3_shelves)
    #Aisle 4's shelves are 40
    aisle_4_shelves = 40
    #The total number of shelves is
    result = aisle_0_shelves + aisle_1_shelves + aisle_2_shelves + aisle_3_shelves + aisle_4_shelves
    return result"
1,"Question: On Tuesday the butcher shop sold 11 T-bones, 8 NY strips, and 20 lamb chops.  A T-bone is $20 per pound.  A NY strip is $18 per pound.  Lamb chops are $14 per pound.  How much money did the butcher shop make on Tuesday? Solution: 
def solution():
    #The butcher shop sold 11 T-bones, 8 NY strips and 20 lamb chops
    tbones=11
    ny_strips=8
    lamb_chops=20
    #A T-bone is $20 per pound. a NY strip is $18 per pound. Lamb chops are $14 per pound
    tbone_cost=20
    nystrip_cost=18
    lambchop_cost=14
    #Find out the cost of the t-bones
    tbone_total=(tbones*tbone_cost)/7
    #Find out the cost of the NY strips
    nystrip_total=(ny_strips * nystrip_cost)/7
    #Find out the cost of the lamb chops
    lambchop_total=(lamb_chops * lambchop_cost)/7
    #The answer is
    result = tbone_total + nystrip_total + lambchop_total
    return result"
0,"Question: A mushroom can only be eaten by a Koopa shell if it is less than or equal to half the size of the shell. Some mushrooms are 5, 8, 13, 20, and 25 pixels in size. What mushrooms can be eaten? Solution: 
def solution():
    #Mushroom 1 is 5 pixels in size
    mushroom_5 = 5
    #Mushroom 2 is 8 pixels in size
    mushroom_8 = 8
    #Mushroom 3 is 13 pixels in size
    mushroom_13 = 13
    #Mushroom 4 is 20 pixels in size
    mushroom_20=20
    #Mushroom 5 is 25 pixels in size
    mushroom_25 = 25
    #A Koopa shell can only eat mushrooms less than or equal to half its size, 16
    koopa_shell_size = 32
    #A mushroom 13 pixels or larger can't be eaten by a Koopa shell
    mushrooms_too_big = [mushroom_13, mushroom_20, mushroom_25]
    #None of the other mushrooms are eaten either, because they're too small
    mushrooms_too_small = [mushroom_5, mushroom_8]
    #None of the mushrooms are eaten
    eaten_mushrooms = []
    #The answer is
    result = eaten_mushrooms
    return result"
1,"Question: Linda and her boyfriend, Jake, are both in the military.  Military regulations require that for every 20 pounds of luggage, a person needs to pay a baggage fee of $25.  Linda is shipping 60 pounds of luggage and Jake is shipping 35 pounds of luggage.  How much will they need to pay in baggage fees in total? Solution: 
def solution():
    """"""Linda and her boyfriend, Jake, are both in the military.  Military regulations require that for every 20 pounds of luggage, a person needs to pay a baggage fee of $25.  Linda is shipping 60 pounds of luggage and Jake is shipping 35 pounds of luggage.  How much will they need to pay in baggage fees in total?""""""
    linda_luggage_weight = 60
    jake_luggage_weight = 35
    baggage_fee_per_20_pounds = 25
    linda_baggage_fees = linda_luggage_weight // 20 * baggage_fee_per_20_pounds
    jake_baggage_fees = jake_luggage_weight // 20 * baggage_fee_per_20_pounds
    total_baggage_fee = linda_baggage_fees + jake_baggage_fees
    return total_baggage_fee
#### 30
def solution():
    """"""In a city, 6134123 out of 100 people have a dog. 30% of people with a dog also have a cat. How many people in the city have both a dog and a cat?""""""
    people_with_dog = 6134123
    people_with_dog_and_cat = people_with_dog * 0.3
    result = people_with_dog_and_cat
    return result"
1,"Question: In the bakery, there are 140 cakes and pies. There are 90 cakes and the rest are pies. How many pies are there? Solution: 
def solution():
    #There are 90 cakes and the rest are pies.
    #90 cakes and 140 cakes and pies, 90 cakes and 50 pies
    cakes = 90
    cakes_and_pies = 140
    pies = cakes_and_pies - cakes
    #The answer is
    result = pies
    return result"
1,"Question: Sam and his classmates in 5th grade have to perform 8679756 acts of kindness by the end of the school year. 30 people in the class have already performed an act of kindness. How many more acts of kindness does the whole class have left to do to reach the goal? Solution: 
def solution():
    #80 acts of kindness is the target and 30 have already been carried out
    acts_complete = 30
    #The remaining number of acts of kindness to be done is
    result = 8679756 - acts_complete
    return result"
